"Year","Site","Plot.size..m2.","Aspect","SR.w.m2","Lifeform","count","total","Cover","lat","lon","ele","Time_since_burnt","Time_since_grazing","Grazing.ceased","Average_change_max_summer_temp"
2004,"MH",1938,"NW",887.774161357914,"litter",1,150,0.00666666666666667,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"NW",887.774161357914,"rock",49,150,0.326666666666667,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"NW",887.774161357914,"shrub",47,150,0.313333333333333,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SE",939.424796349322,"bare ground",11,360,0.0305555555555556,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SE",939.424796349322,"grass",138,360,0.383333333333333,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SE",939.424796349322,"herb",45,360,0.125,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SE",939.424796349322,"litter",11,360,0.0305555555555556,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SE",939.424796349322,"rock",54,360,0.15,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SE",939.424796349322,"shrub",101,360,0.280555555555556,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SW",910.709305905766,"bare ground",44,500,0.088,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SW",910.709305905766,"grass",127,500,0.254,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SW",910.709305905766,"herb",30,500,0.06,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SW",910.709305905766,"litter",10,500,0.02,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SW",910.709305905766,"rock",41,500,0.082,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"SW",910.709305905766,"shrub",248,500,0.496,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MHW",954,"E",941.430582049539,"bare ground",30,310,0.0967741935483871,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"E",941.430582049539,"grass",109,310,0.351612903225806,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"E",941.430582049539,"herb",43,310,0.138709677419355,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"E",941.430582049539,"litter",2,310,0.00645161290322581,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"E",941.430582049539,"rock",38,310,0.12258064516129,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"E",941.430582049539,"shrub",88,310,0.283870967741935,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"N",929.656301512436,"bare ground",2,220,0.00909090909090909,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"N",929.656301512436,"grass",81,220,0.368181818181818,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"N",929.656301512436,"herb",3,220,0.0136363636363636,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"N",929.656301512436,"litter",11,220,0.05,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"N",929.656301512436,"shrub",123,220,0.559090909090909,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"S",858.848088459054,"grass",69,200,0.345,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"S",858.848088459054,"herb",15,200,0.075,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"S",858.848088459054,"litter",5,200,0.025,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"S",858.848088459054,"rock",13,200,0.065,-37.17599,146.6418,1689,65,13,1991,0.229351738
